|id     |plate_id |list_id|list_item_id|list_item_name|status|accepted_by|created_at             |
|278,491|2,278,195|90     |633         |FUG1823       |0     |1          |2025-12-01 04:37:17.993|
|278,492|2,278,204|90     |633         |FUG1823       |0     |1          |2025-12-01 04:37:45.809|
|278,493|2,278,212|90     |633         |FUG1823       |0     |1          |2025-12-01 04:38:43.333|
|278,494|2,278,220|90     |633         |FUG1823       |0     |1          |2025-12-01 04:40:19.597|
|278,495|2,278,269|90     |633         |FUG1823       |0     |1          |2025-12-01 04:48:39.053|
|278,496|2,278,273|90     |633         |FUG1823       |0     |1          |2025-12-01 04:48:56.745|
|278,497|2,278,283|90     |633         |FUG1823       |0     |1          |2025-12-01 04:50:52.699|
|278,498|2,278,297|90     |633         |FUG1823       |0     |1          |2025-12-01 04:51:36.078|
|278,499|2,278,576|90     |633         |FUG1823       |0     |1          |2025-12-01 05:40:51.873|
|278,500|2,278,756|90     |679         |BYX3717       |0     |1          |2025-12-01 06:12:06.757|
|278,501|2,278,868|88     |168         |DYJ9497       |0     |1          |2025-12-01 06:23:56.142|
|278,502|2,278,869|90     |633         |FUG1823       |0     |1          |2025-12-01 06:24:04.235|
|278,503|2,278,920|90     |633         |FUG1823       |0     |1          |2025-12-01 06:28:15.251|
|278,504|2,278,922|93     |907         |FPX3F26       |0     |1          |2025-12-01 06:28:23.693|
|278,505|2,279,008|90     |633         |FUG1823       |0     |1          |2025-12-01 06:35:04.849|
|278,506|2,279,044|88     |188         |DMG8811       |0     |1          |2025-12-01 06:38:06.529|
|278,507|2,279,129|93     |833         |HHI7738       |0     |1          |2025-12-01 06:43:20.298|
|278,508|2,279,176|90     |633         |FUG1823       |0     |1          |2025-12-01 06:45:44.017|
|278,509|2,279,198|90     |633         |FUG1823       |0     |1          |2025-12-01 06:47:49.408|
|278,510|2,279,226|93     |837         |GGD8A45       |0     |1          |2025-12-01 06:49:27.417|
|278,511|2,279,273|90     |633         |FUG1823       |0     |1          |2025-12-01 06:51:26.381|
|278,512|2,279,301|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 06:53:28.011|
|278,513|2,279,319|90     |534         |FVV1661       |0     |1          |2025-12-01 06:54:10.375|
|278,514|2,279,415|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 06:59:10.919|
|278,515|2,279,561|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 07:05:46.426|
|278,516|2,279,640|90     |633         |FUG1823       |0     |1          |2025-12-01 07:07:59.288|
|278,517|2,279,746|93     |899         |SUU4F54       |0     |1          |2025-12-01 07:12:00.754|
|278,518|2,279,818|90     |563         |FAZ5982       |0     |1          |2025-12-01 07:14:51.651|
|278,519|2,279,926|90     |633         |FUG1823       |0     |1          |2025-12-01 07:18:58.074|
|278,520|2,279,951|90     |622         |EUZ3785       |0     |1          |2025-12-01 07:20:23.977|
|278,521|2,279,956|90     |633         |FUG1823       |0     |1          |2025-12-01 07:20:28.447|
|278,522|2,280,157|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 07:28:02.413|
|278,523|2,280,173|90     |633         |FUG1823       |0     |1          |2025-12-01 07:28:42.536|
|278,524|2,280,196|90     |633         |FUG1823       |0     |1          |2025-12-01 07:29:59.628|
|278,525|2,280,215|90     |633         |FUG1823       |0     |1          |2025-12-01 07:30:46.386|
|278,526|2,280,217|90     |633         |FUG1823       |0     |1          |2025-12-01 07:31:02.555|
|278,527|2,280,224|90     |633         |FUG1823       |0     |1          |2025-12-01 07:31:56.467|
|278,528|2,280,229|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 07:32:04.952|
|278,529|2,280,283|90     |633         |FUG1823       |0     |1          |2025-12-01 07:37:11.625|
|278,530|2,280,302|93     |838         |FWE2B45       |0     |1          |2025-12-01 07:38:42.949|
|278,531|2,280,303|90     |633         |FUG1823       |0     |1          |2025-12-01 07:38:47.767|
|278,532|2,280,307|90     |633         |FUG1823       |0     |1          |2025-12-01 07:39:26.717|
|278,533|2,280,349|90     |633         |FUG1823       |0     |1          |2025-12-01 07:43:23.764|
|278,534|2,280,367|90     |633         |FUG1823       |0     |1          |2025-12-01 07:44:34.373|
|278,535|2,280,522|93     |907         |FPX3F26       |0     |1          |2025-12-01 07:55:42.339|
|278,536|2,280,626|90     |633         |FUG1823       |0     |1          |2025-12-01 08:02:40.322|
|278,537|2,280,658|90     |633         |FUG1823       |0     |1          |2025-12-01 08:05:17.43 |
|278,538|2,280,676|90     |633         |FUG1823       |0     |1          |2025-12-01 08:07:13.935|
|278,539|2,280,734|93     |925         |DMR8C38       |0     |1          |2025-12-01 08:11:24.367|
|278,540|2,280,754|90     |632         |FAH0311       |0     |1          |2025-12-01 08:12:20.946|
|278,541|2,280,823|90     |633         |FUG1823       |0     |1          |2025-12-01 08:16:12.004|
|278,542|2,280,879|90     |633         |FUG1823       |0     |1          |2025-12-01 08:19:37.262|
|278,543|2,280,891|90     |633         |FUG1823       |0     |1          |2025-12-01 08:19:54.798|
|278,544|2,280,908|90     |566         |EUA5544       |0     |1          |2025-12-01 08:20:25.92 |
|278,545|2,280,915|90     |633         |FUG1823       |0     |1          |2025-12-01 08:20:30.138|
|278,546|2,280,937|90     |633         |FUG1823       |0     |1          |2025-12-01 08:21:06.471|
|278,547|2,280,952|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 08:22:47.567|
|278,548|2,280,982|93     |840         |TJV8G94       |0     |1          |2025-12-01 08:24:30.821|
|278,549|2,280,991|90     |633         |FUG1823       |0     |1          |2025-12-01 08:25:16.315|
|278,550|2,280,995|93     |862         |GJC4G26       |0     |1          |2025-12-01 08:25:27.889|
|278,551|2,281,031|90     |633         |FUG1823       |0     |1          |2025-12-01 08:28:43.926|
|278,552|2,281,169|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 08:37:14.823|
|278,553|2,281,172|90     |633         |FUG1823       |0     |1          |2025-12-01 08:37:38.394|
|278,554|2,281,231|90     |633         |FUG1823       |0     |1          |2025-12-01 08:40:27.849|
|278,555|2,281,445|90     |633         |FUG1823       |0     |1          |2025-12-01 08:52:30.995|
|278,556|2,281,446|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 08:52:33.387|
|278,557|2,281,453|90     |633         |FUG1823       |0     |1          |2025-12-01 08:53:38.235|
|278,558|2,281,462|90     |633         |FUG1823       |0     |1          |2025-12-01 08:54:13.77 |
|278,559|2,281,486|90     |633         |FUG1823       |0     |1          |2025-12-01 08:55:37.776|
|278,560|2,281,526|90     |633         |FUG1823       |0     |1          |2025-12-01 08:57:57.108|
|278,561|2,281,553|90     |633         |FUG1823       |0     |1          |2025-12-01 08:59:20.501|
|278,562|2,281,565|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 08:59:49.852|
|278,563|2,281,574|90     |633         |FUG1823       |0     |1          |2025-12-01 09:00:47.409|
|278,564|2,281,592|90     |633         |FUG1823       |0     |1          |2025-12-01 09:02:06.07 |
|278,565|2,281,607|90     |633         |FUG1823       |0     |1          |2025-12-01 09:03:14.408|
|278,566|2,281,617|90     |633         |FUG1823       |0     |1          |2025-12-01 09:03:58.074|
|278,567|2,281,637|90     |633         |FUG1823       |0     |1          |2025-12-01 09:04:45.913|
|278,568|2,281,668|90     |633         |FUG1823       |0     |1          |2025-12-01 09:06:42.561|
|278,569|2,281,675|90     |633         |FUG1823       |0     |1          |2025-12-01 09:07:10.397|
|278,570|2,281,680|90     |633         |FUG1823       |0     |1          |2025-12-01 09:07:59.687|
|278,571|2,281,685|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 09:08:24.026|
|278,572|2,281,687|90     |633         |FUG1823       |0     |1          |2025-12-01 09:09:07.836|
|278,573|2,281,689|87     |322         |PWI1003       |0     |1          |2025-12-01 09:09:23.077|
|278,574|2,281,706|90     |633         |FUG1823       |0     |1          |2025-12-01 09:10:11.681|
|278,575|2,281,719|90     |633         |FUG1823       |0     |1          |2025-12-01 09:10:29.013|
|278,576|2,281,724|90     |633         |FUG1823       |0     |1          |2025-12-01 09:10:39.04 |
|278,577|2,281,791|88     |186         |EZZ7F13       |0     |1          |2025-12-01 09:15:13.06 |
|278,578|2,281,847|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 09:17:49.35 |
|278,579|2,281,848|90     |633         |FUG1823       |0     |1          |2025-12-01 09:18:01.101|
|278,580|2,281,875|90     |585         |FCD6007       |0     |1          |2025-12-01 09:19:56.482|
|278,581|2,281,876|90     |633         |FUG1823       |0     |1          |2025-12-01 09:20:00.704|
|278,582|2,281,892|90     |662         |EMX9794       |0     |1          |2025-12-01 09:21:11.355|
|278,583|2,281,897|90     |633         |FUG1823       |0     |1          |2025-12-01 09:21:15.692|
|278,584|2,281,915|90     |633         |FUG1823       |0     |1          |2025-12-01 09:21:56.803|
|278,585|2,281,924|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 09:22:35.993|
|278,586|2,281,951|90     |633         |FUG1823       |0     |1          |2025-12-01 09:23:41.764|
|278,587|2,281,996|88     |197         |TJY4C15       |0     |1          |2025-12-01 09:27:43.085|
|278,588|2,282,003|90     |633         |FUG1823       |0     |1          |2025-12-01 09:28:34.731|
|278,589|2,282,033|90     |633         |FUG1823       |0     |1          |2025-12-01 09:32:29.598|
|278,590|2,282,043|90     |633         |FUG1823       |0     |1          |2025-12-01 09:33:59.413|
|278,591|2,282,072|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 09:35:51.402|
|278,592|2,282,073|90     |567         |CRM1J09       |0     |1          |2025-12-01 09:36:09.609|
|278,593|2,282,089|90     |633         |FUG1823       |0     |1          |2025-12-01 09:37:20.642|
|278,594|2,282,110|90     |633         |FUG1823       |0     |1          |2025-12-01 09:39:40.641|
|278,595|2,282,138|90     |633         |FUG1823       |0     |1          |2025-12-01 09:45:29.306|
|278,596|2,282,196|93     |907         |FPX3F26       |0     |1          |2025-12-01 09:50:09.235|
|278,597|2,282,272|90     |602         |FDD4140       |0     |1          |2025-12-01 09:54:08.501|
|278,598|2,282,277|90     |633         |FUG1823       |0     |1          |2025-12-01 09:54:12.99 |
|278,599|2,282,286|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 09:54:30.354|
|278,600|2,282,334|90     |656         |EZO7114       |0     |1          |2025-12-01 09:57:25.279|
|278,601|2,282,336|90     |633         |FUG1823       |0     |1          |2025-12-01 09:57:29.119|
|278,602|2,282,342|90     |633         |FUG1823       |0     |1          |2025-12-01 09:58:07.517|
|278,603|2,282,345|93     |907         |FPX3F26       |0     |1          |2025-12-01 09:58:14.601|
|278,604|2,282,353|90     |633         |FUG1823       |0     |1          |2025-12-01 09:58:56.343|
|278,605|2,282,417|90     |633         |FUG1823       |0     |1          |2025-12-01 10:02:49.295|
|278,606|2,282,509|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 10:06:57.768|
|278,607|2,282,785|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 10:32:07.598|
|278,608|2,282,836|90     |611         |GKH2349       |0     |1          |2025-12-01 10:35:28.656|
|278,609|2,282,874|88     |239         |FXA4A95       |0     |1          |2025-12-01 10:40:02.333|
|278,610|2,282,902|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 10:42:40.721|
|278,611|2,282,903|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 10:43:19.136|
|278,612|2,282,996|93     |921         |EUU6A54       |0     |1          |2025-12-01 10:49:46.642|
|278,613|2,282,998|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 10:49:50.182|
|278,614|2,283,186|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 10:58:20.123|
|278,615|2,283,202|88     |197         |TJY4C15       |0     |1          |2025-12-01 10:59:49.839|
|278,616|2,283,237|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 11:05:42.614|
|278,617|2,283,330|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 11:12:24.742|
|278,618|2,283,446|90     |467         |FMB4321       |0     |1          |2025-12-01 11:24:01.639|
|278,619|2,283,640|90     |489         |FYZ2G48       |0     |1          |2025-12-01 11:37:33.53 |
|278,620|2,283,685|90     |737         |FVK4D56       |0     |1          |2025-12-01 11:42:04.213|
|278,621|2,283,771|90     |581         |TJK9C64       |0     |1          |2025-12-01 11:48:26.124|
|278,622|2,283,862|90     |737         |FVK4D56       |0     |1          |2025-12-01 11:55:27.883|
|278,623|2,283,918|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 11:58:02.422|
|278,624|2,283,919|90     |492         |GAC6C26       |0     |1          |2025-12-01 11:58:20.256|
|278,625|2,283,970|90     |490         |BZF8E48       |0     |1          |2025-12-01 12:01:32.837|
|278,626|2,284,040|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 12:05:43.526|
|278,627|2,284,072|93     |843         |TDA9E14       |0     |1          |2025-12-01 12:06:50.463|
|278,628|2,284,205|93     |840         |TJV8G94       |0     |1          |2025-12-01 12:13:25.981|
|278,629|2,284,207|93     |835         |EMC9H21       |0     |1          |2025-12-01 12:13:49.817|
|278,630|2,284,304|90     |543         |FYJ1548       |0     |1          |2025-12-01 12:20:07.698|
|278,631|2,284,315|90     |601         |AOA7009       |0     |1          |2025-12-01 12:20:54.778|
|278,632|2,284,342|90     |581         |TJK9C64       |0     |1          |2025-12-01 12:21:49.634|
|278,633|2,284,365|89     |392         |GBE1H83       |0     |1          |2025-12-01 12:22:56.264|
|278,634|2,284,366|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 12:23:05.044|
|278,635|2,284,370|93     |835         |EMC9H21       |0     |1          |2025-12-01 12:23:48.809|
|278,636|2,284,436|90     |660         |FXH2A12       |0     |1          |2025-12-01 12:26:08.207|
|278,637|2,284,504|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 12:28:59.335|
|278,638|2,284,545|87     |208         |FCV4903       |0     |1          |2025-12-01 12:31:51.611|
|278,639|2,284,583|90     |563         |FAZ5982       |0     |1          |2025-12-01 12:34:38.124|
|278,640|2,284,603|90     |627         |FQB9C56       |0     |1          |2025-12-01 12:35:41.481|
|278,641|2,284,648|93     |840         |TJV8G94       |0     |1          |2025-12-01 12:40:46.19 |
|278,642|2,284,659|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 12:41:55.691|
|278,643|2,284,679|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 12:42:58.093|
|278,644|2,284,701|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 12:44:56.292|
|278,645|2,284,745|90     |704         |FUN0623       |0     |1          |2025-12-01 12:50:33.985|
|278,646|2,284,820|87     |321         |QUL4A08       |0     |1          |2025-12-01 12:56:16.208|
|278,647|2,284,837|90     |533         |FJA7786       |0     |1          |2025-12-01 12:57:47.251|
|278,648|2,284,855|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 12:58:52.05 |
|278,649|2,284,951|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 13:04:14.533|
|278,650|2,285,087|90     |570         |SVG2C33       |0     |1          |2025-12-01 13:13:25.089|
|278,651|2,285,088|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 13:13:25.311|
|278,652|2,285,247|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 13:22:02.482|
|278,653|2,285,251|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 13:22:54.993|
|278,654|2,285,254|93     |836         |FSV3C66       |0     |1          |2025-12-01 13:23:45.245|
|278,655|2,285,321|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-01 13:30:25.111|
|278,656|2,285,339|90     |567         |CRM1J09       |0     |1          |2025-12-01 13:32:15.103|
|278,657|2,285,346|90     |619         |EGG4378       |0     |1          |2025-12-01 13:33:41.144|
