|id |uuid                                |title                   |description|created_at             |nodes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |client_id|
|89|269362c7-156d-4ace-8b35-6b47d4ffb7ed|7001 - KOMTEK TECNOLOGIA - ANALITICOS OBJETOS|NOVA INTEGRACAO - OBJETOS|2025-05-19 22:00:56.739|[{"id":"c401410a-c557-41e3-9bcb-deb1f00d8b02","outputs":{},"params":{},"type":"stop","x":513,"y":105},{"id":"4f695abd-79dc-45eb-9128-e45e584b26b9","outputs":{0:"1758449961089"},"params":{},"type":"start","x":130,"y":238},{"id":"1758449961089","outputs":{0:"c401410a-c557-41e3-9bcb-deb1f00d8b02",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6OTQyLCJ1c2VybmFtZSI6IlZDTE9VRCIsImxhbmd1YWdlIjoicHRfQlIiLCJ0b2tlbklkIjoiMzc4ZDk0NmItOTM2NC00NTM1LTk4NDctYjQ1ODMzNjExZjFjIn0.ir9CwwR0-ZGs4PZSOBxr36QEx4goscXej2wS9pGBZzdhrF3yWKcH0Zn4JCnIFLaW7VYpVIReHHdcjmbQh35Jqg"}],"max_threads":5,"extra":[{"param":"account","value":"7008"},{"param":"auxiliary","value":"1"},{"param":"partition","value":"XXX"}],"id":1758449961091,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":264,"y":105}]|0|
|90|26272a85-9dde-4e66-bd8d-2a19ace9e997|PAULO TESTE|SHEET|2025-06-16 23:02:35.961|[{"id":"1ad7b7c8-c387-4d96-acf4-d3fc7a0e5106","outputs":{},"params":{},"type":"stop","x":405,"y":397},{"id":"660df4bd-da84-4a93-9eec-e9bde2b7d85b","outputs":{0:"1750125800280"},"params":{},"type":"start","x":100,"y":100},{"id":"1750125800280","outputs":{0:"1ad7b7c8-c387-4d96-acf4-d3fc7a0e5106",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1750125800282,"url":"https://script.google.com/macros/s/AKfycbzEd1wNGfgjdHT7Ji6Bmei8dLZZbJQnEeKt1Bpf-omuNhYKq_s3t76UC40iSJTTkEngbg/exec?gid=1753457899"},"type":"api","x":250,"y":270}]|0|
|91|110ecf78-11f7-4507-b1db-65290ff5372d|DASHBOARD|[NULL]|2025-06-26 14:54:07.004|[{"id":"940c7382-6354-44bf-bc8d-97ca83c9729b","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"4f4f16f3-bdcf-444c-a1f4-8a1ed0494687","outputs":{0:"940c7382-6354-44bf-bc8d-97ca83c9729b"},"params":{},"type":"start","x":100,"y":100}]|89|
|92|93309cc7-184b-4c67-8eb8-92bbade5fcda|WWW Camera UIC|AGGREGATION|2025-06-27 04:29:44.606|[{"id":"107e6f1c-c51f-4984-879e-abcf3f9b0908","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"6bfab1ab-9ad9-41a2-9c71-f15c71c14853","outputs":{0:"1732621681411"},"params":{},"type":"start","x":100,"y":100},{"id":"1732621681411","outputs":{0:"107e6f1c-c51f-4984-879e-abcf3f9b0908",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"authorization","value":"MRuuUb6pyM6u8wLsp0I2RZRJi6mIzkyG"}],"max_threads":5,"extra":[{"param":"devices","value":"688=418f4565-15f4-45b2-abe8-27fd8df93a44"},{"param":"entry_direction","value":"90"},{"param":"truck_aggregation_id","value":"123"},{"param":"base_direction","value":"90"}],"id":1732621681412,"url":"http://link.vcloud.ai:3000/api/event/addNewEvent"},"type":"api","x":130,"y":290}]|0|
|93|a6d71da9-198c-47ef-8d30-1b1dd4ecf05d|N8N TESTE|[NULL]|2025-06-29 16:31:57.265|[{"id":"465b33e2-46bd-4cd5-a9a8-37bda061f5b4","outputs":{},"params":{},"type":"stop","x":322,"y":421},{"id":"1c390184-db3a-4cf2-be84-3b9f09db8810","outputs":{0:"1751225789936"},"params":{},"type":"start","x":100,"y":100},{"id":"1751225789936","outputs":{0:"465b33e2-46bd-4cd5-a9a8-37bda061f5b4",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1751225789939,"url":"https://komtektecnologia.app.n8n.cloud/webhook-test/069d2a6a-eb70-490e-822d-b2fee73b6ab4"},"type":"api","x":250,"y":290}]|0|
|94|baa36e6b-c9b9-4c22-943c-41a16135b291|PHARMACY|[NULL]|2025-07-02 19:47:20.501|[{"id":"ca2fc41b-ecb7-46fa-b91f-718aeedff709","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"2d298b95-06f1-4cc8-a1f3-dbef4dbebead","outputs":{0:"1751496455805"},"params":{},"type":"start","x":100,"y":100},{"id":"1751496455805","outputs":{0:"ca2fc41b-ecb7-46fa-b91f-718aeedff709",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1751496455811,"url":"https://script.google.com/macros/s/AKfycbwNJAVx8tVMmwwmbI3p-FGPtrtXJrKOkoIC60pELedvg-GYyI0ckTP9TjdDg__xulYR/exec?gid=1245201144"},"type":"api","x":130,"y":290}]|0|
|95|488ad866-cf53-4d03-9fc7-9409d5c8c1e3|VOLCAFE|[NULL]|2025-07-08 11:08:03.496|[{"id":"d05df5af-8016-4bc1-a77e-b38b09482aac","outputs":{},"params":{},"type":"stop","x":431,"y":425},{"id":"276f7f56-f424-4877-b85d-c2fffddae5e9","outputs":{0:"1751983696384"},"params":{},"type":"start","x":100,"y":100},{"id":"1751983696384","outputs":{0:"d05df5af-8016-4bc1-a77e-b38b09482aac",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1751983696386,"url":"https://prod-128.westeurope.logic.azure.com:443/workflows/6b4073799d7d4fa2bea0ed072b2f637a/triggers/manual/paths/invoke?api-version=2016-06-01&sp=%2Ftriggers%2Fmanual%2Frun&sv=1.0&sig=VZLJ1GcqFV70WMQY9gfZHejbddDc5Gw7XJAVoR2S0ng"},"type":"api","x":290,"y":290}]|0|
|96|b025e65b-5be4-4f6f-b981-2f4d97d7ff5a|28 DE MAIO INTRUSAO PORTAO VEICULOS|28 DE MAIO INTRUSAO PORTAO VEICULOS|2025-07-11 14:55:59.189|[{"id":"a2199e5d-19ff-4cf1-bc01-34fa0b2326f2","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"2f31d4da-39a0-4242-812b-23c05e1ee148","outputs":{0:"a2199e5d-19ff-4cf1-bc01-34fa0b2326f2"},"params":{},"type":"start","x":100,"y":100}]|8|
|97|9d8109bd-25ba-4cee-91f4-cdb4991aeea7|AMERICA INTRUSAO PORTAO VEICULOS 2SS|AMERICA INTRUSAO PORTAO VEICULOS 2SS|2025-07-11 14:56:38.65|[{"id":"5bd754a7-a054-4526-a5d4-8d4c8be74b6c","outputs":{},"params":{},"type":"stop","x":741,"y":265},{"id":"58af4436-7cea-477d-b90c-d3b8f84d84e3","outputs":{0:"1766159567477"},"params":{},"type":"start","x":100,"y":100},{"id":"1766159567477","outputs":{0:"1766159570367",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1766159567479,"url":"http://cc210f3fe5c6.sn.mynetname.net:7762/api/relay?action=on&duration=15"},"type":"api","x":340,"y":291},{"id":"1766159570367","outputs":{0:"5bd754a7-a054-4526-a5d4-8d4c8be74b6c",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1766159570368,"url":"http://cc210f3fe5c6.sn.mynetname.net:7762/api/play?action=start&file=userfile2&mode=once&volume=50"},"type":"api","x":532,"y":122}]|8|
|98|46b298f2-8329-4e1f-83f9-00a8abc95c7c|AMERICA INTRUSAO PORTAO VEICULOS 3SS|AMERICA INTRUSAO PORTAO VEICULOS 3SS|2025-07-11 14:56:54.5|[{"id":"f0cb4259-800a-4b88-bf4e-36d7e88e94df","outputs":{},"params":{},"type":"stop","x":890,"y":273},{"id":"35ef9973-32ca-4171-9d02-9d5dbac500a0","outputs":{0:"1766159418788"},"params":{},"type":"start","x":100,"y":100},{"id":"1766159418788","outputs":{0:"1766159422509",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1766159418790,"url":"http://cc210f3fe5c6.sn.mynetname.net:7762/api/relay?action=on&duration=15"},"type":"api","x":358,"y":289},{"id":"1766159422509","outputs":{0:"f0cb4259-800a-4b88-bf4e-36d7e88e94df",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1766159422510,"url":"http://cc210f3fe5c6.sn.mynetname.net:7762/api/play?action=start&file=userfile2&mode=once&volume=50"},"type":"api","x":601,"y":97}]|8|
|99|5937512e-b553-4d33-9882-a369e4bcc101|ANIMA INTRUSAO PORTAO VEICULOS TERREO|ANIMA INTRUSAO PORTAO VEICULOS TERREO|2025-07-11 14:57:29.674|[{"id":"09a5c763-1146-46af-b443-c95707384202","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"b61e96d8-1ff2-4434-ba2e-0f0d1e50602a","outputs":{0:"09a5c763-1146-46af-b443-c95707384202"},"params":{},"type":"start","x":100,"y":100}]|8|
|100|0051f811-4e2a-48f5-aa94-b723a1227e00|ANNUNCIATA INTRUSAO PORTAO VEICULO|ANNUNCIATA INTRUSAO PORTAO VEICULO|2025-07-11 14:57:46.629|[{"id":"c3279be1-cafa-4da5-86c4-c127e4d5e340","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"a942dc5e-ea22-4518-90de-a3b6f26b6273","outputs":{0:"c3279be1-cafa-4da5-86c4-c127e4d5e340"},"params":{},"type":"start","x":100,"y":100}]|8|
|101|72089d43-d8e7-4f32-b223-135145b9a527|ANTONIO MONTEIRO MACHADO PORTAO VEICULO|ANTONIO MONTEIRO MACHADO PORTAO VEICULO|2025-07-11 14:58:38.141|[{"id":"69692b0f-c0a6-41a8-976f-837cc47e3710","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"bbed146e-9e1b-4609-8bcc-0db172a0f795","outputs":{0:"69692b0f-c0a6-41a8-976f-837cc47e3710"},"params":{},"type":"start","x":100,"y":100}]|8|
|102|4611f7b7-1492-48a0-8bdb-fa0858a5560f|ART ECO INTRUSAO PORTAO VEICULO|ART ECO INTRUSAO PORTAO VEICULO|2025-07-11 15:00:41.896|[{"id":"fe930d36-ebf2-46af-ada4-b3d074595083","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"8e05e8c1-d865-49ed-92c9-dbd3abcd646c","outputs":{0:"fe930d36-ebf2-46af-ada4-b3d074595083"},"params":{},"type":"start","x":100,"y":100}]|8|
|103|42877a64-a579-478e-ade8-fd89a114a2e8|ATLANTA INTRUSAO PORTAO VEICULO|ATLANTA INTRUSAO PORTAO VEICULO|2025-07-11 15:01:24.742|[{"id":"0d881ef3-41b0-4ea8-8b7b-12abee3e9347","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"8e10b512-5951-4937-bb44-0e5420a0da56","outputs":{0:"0d881ef3-41b0-4ea8-8b7b-12abee3e9347"},"params":{},"type":"start","x":100,"y":100}]|8|
|104|02abf646-6b36-435b-bdd6-b42a9a2d8973|AUSTRIA INTRUSAO PORTAO VEICULO SUBSOLO 1|AUSTRIA INTRUSAO PORTAO VEICULO SUBSOLO 1|2025-07-11 15:01:36.866|[{"id":"e1a3522a-e325-42c1-9508-ee68be48a4e6","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"777193c3-5e4f-4740-bddb-6fe413fa2248","outputs":{0:"e1a3522a-e325-42c1-9508-ee68be48a4e6"},"params":{},"type":"start","x":100,"y":100}]|8|
|105|4355c469-87d5-473d-bbec-9d5b2300c20a|AUSTRIA INTRUSAO PORTAO VEICULO SUBSOLO 2|AUSTRIA INTRUSAO PORTAO VEICULO SUBSOLO 2|2025-07-11 15:01:48.12|[{"id":"8e997cfb-1be7-4a2b-9775-892961718ca6","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"41f1384d-175d-43b1-a1c4-2a79cb763c30","outputs":{0:"8e997cfb-1be7-4a2b-9775-892961718ca6"},"params":{},"type":"start","x":100,"y":100}]|8|
|106|54d59dce-1b26-4b55-ac18-13b6b4cd9964|BANDEIRANTES ROBO VIGILANTE INTRUSAO P.V SUBSOLO|BANDEIRANTES ROBO VIGILANTE INTRUSAO P.V SUBSOLO|2025-07-11 15:02:08.168|[{"id":"a4758999-269d-458f-b998-431c6b588d64","outputs":{},"params":{},"type":"stop","x":925,"y":269},{"id":"0af530ee-b114-4ce9-beb3-3c5b678f7897","outputs":{0:"1759864063740"},"params":{},"type":"start","x":98,"y":87},{"id":"1759864063740","outputs":{0:"1759864067916",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1759864063741,"url":"http://8aff09020aef.sn.mynetname.net:8420/api/relay?action=on&duration=15"},"type":"api","x":358,"y":296},{"id":"1759864067916","outputs":{0:"a4758999-269d-458f-b998-431c6b588d64",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1759864067917,"url":"http://8aff09020aef.sn.mynetname.net:8420/api/play?action=start&file=userfile1&mode=once&volume=70"},"type":"api","x":626,"y":116}]|8|
|107|a68bf5a8-f427-47e3-bef0-3a5c5ac84e00|BANDEIRANTES INTRUSAO PORTAO VEICULOS TERREO|BANDEIRANTES INTRUSAO PORTAO VEICULOS TERREO|2025-07-11 15:02:18.818|[{"id":"416c99b8-2fa2-4bd8-aa0b-175d9d76bb02","outputs":{},"params":{},"type":"stop","x":695,"y":287},{"id":"1c42938d-13a7-413a-ab5f-8d4861b95da9","outputs":{0:"1759929240796"},"params":{},"type":"start","x":134,"y":106},{"id":"1759929240796","outputs":{0:"1759929244356",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1759929240798,"url":"http://8aff09020aef.sn.mynetname.net:8420/api/relay?action=on&duration=15"},"type":"api","x":314,"y":305},{"id":"1759929244356","outputs":{0:"416c99b8-2fa2-4bd8-aa0b-175d9d76bb02",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1759929244357,"url":"http://8aff09020aef.sn.mynetname.net:8420/api/play?action=start&file=userfile1&mode=once&volume=70"},"type":"api","x":496,"y":97}]|8|
|108|20046633-771e-40d1-83e2-84d615bd725d|BEIJA FLOR INTRUSAO PORTAO VEICULO|BEIJA FLOR INTRUSAO PORTAO VEICULO|2025-07-11 15:02:43.189|[{"id":"d6fa92ad-0cbe-40ee-a83d-ba007bcfe098","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"98dd207c-1700-49bd-a845-d57da5e1a90e","outputs":{0:"d6fa92ad-0cbe-40ee-a83d-ba007bcfe098"},"params":{},"type":"start","x":100,"y":100}]|8|
|109|c526b9f9-dab0-4d92-bee0-11c725186590|BONFIGLIOLI INTRUSAO PORTAO VEICULO|BONFIGLIOLI INTRUSAO PORTAO VEICULO|2025-07-11 15:02:54.258|[{"id":"83743c59-6c95-453c-b6ac-5f299b1d5939","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"48ca7e24-6f3d-47fb-880d-c7d71221bb3d","outputs":{0:"83743c59-6c95-453c-b6ac-5f299b1d5939"},"params":{},"type":"start","x":100,"y":100}]|8|
|110|cfd153f5-12de-44bc-bdf6-27e9cd6c081d|BORBA GATO INTRUSAO PORTAO VEICULOS|BORBA GATO INTRUSAO PORTAO VEICULOS|2025-07-11 15:03:19.708|[{"id":"c5278c52-c85e-4e55-a717-188b7b6ac8be","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"3d583a2b-2ba1-4d7e-b32d-96fbf6154c71","outputs":{0:"c5278c52-c85e-4e55-a717-188b7b6ac8be"},"params":{},"type":"start","x":100,"y":100}]|8|
|111|84d6e87e-0454-42d6-a57a-f1e80eae7a16|CAMILA INTRUSAO PORTAO DE VEICULOS|CAMILA INTRUSAO PORTAO DE VEICULOS|2025-07-11 15:03:54.33|[{"id":"fb5830ec-61ed-4b22-b7d7-ee1d828ee6b8","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"abfddbd8-9244-4b21-8610-fefdc9f71c22","outputs":{0:"fb5830ec-61ed-4b22-b7d7-ee1d828ee6b8"},"params":{},"type":"start","x":100,"y":100}]|8|
|112|e4aea7b5-6553-481f-860f-09b5077e7d4c|CAMPO GRANDE PORTAO VEICULO DIREITA|CAMPO GRANDE PORTAO VEICULO DIREITA|2025-07-11 15:04:10.385|[{"id":"d3a89fe1-279c-44b4-8a41-edb4a5264443","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"b15a0bca-e693-4b5a-9bd5-9706e2f75241","outputs":{0:"d3a89fe1-279c-44b4-8a41-edb4a5264443"},"params":{},"type":"start","x":100,"y":100}]|8|
|113|2ce961f9-8ebb-401e-ab04-c28307b1f962|CAMPO GRANDE PORTAO VEICULO ESQUERDA|CAMPO GRANDE PORTAO VEICULO ESQUERDA|2025-07-11 15:04:19.698|[{"id":"8cfa9c49-2dbe-45cb-b1ff-a26f468bd9f6","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"d4435e0c-8736-457d-abc6-70a8873c9c1a","outputs":{0:"8cfa9c49-2dbe-45cb-b1ff-a26f468bd9f6"},"params":{},"type":"start","x":100,"y":100}]|8|
|114|18376ff0-52b5-4776-8f2e-8f06b988126f|CANTA GALO INTRUSAO PORTAO VEICULOS ENTRADA|CANTA GALO INTRUSAO PORTAO VEICULOS ENTRADA|2025-07-11 15:04:29.664|[{"id":"e0d4908f-0e38-4140-8130-72c509429e0c","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"c651ce28-8a1b-4ae3-97c4-c8e4b41e5397","outputs":{0:"e0d4908f-0e38-4140-8130-72c509429e0c"},"params":{},"type":"start","x":100,"y":100}]|8|
|115|b8bff901-d7de-4d61-a341-20c64ac70987|CANTA GALO INTRUSAO PORTAO VEICULOS SAIDA|CANTA GALO INTRUSAO PORTAO VEICULOS SAIDA|2025-07-11 15:04:41.463|[{"id":"ea141bce-412d-44c3-97d9-3e6198900b00","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"873b8523-3466-4946-b884-beebfcc0872d","outputs":{0:"ea141bce-412d-44c3-97d9-3e6198900b00"},"params":{},"type":"start","x":100,"y":100}]|8|
|116|8e03d451-82e3-40bd-b862-60be782babbe|CASA FLORA INTRUSAO PORTAO VEICULO SUBSOLO|CASA FLORA INTRUSAO PORTAO VEICULO SUBSOLO|2025-07-11 15:04:51.271|[{"id":"a6f840ba-381a-4314-aab1-6cc9d95970e9","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"325a115f-f4ce-4db3-806d-9a2812acb5bb","outputs":{0:"a6f840ba-381a-4314-aab1-6cc9d95970e9"},"params":{},"type":"start","x":100,"y":100}]|8|
|117|c6c4aed7-9630-4849-9afb-8b5376665c8d|CASA FLORA INTRUSAO PORTAO VEICULO TERREO|CASA FLORA INTRUSAO PORTAO VEICULO TERREO|2025-07-11 15:05:02.323|[{"id":"961fccd9-de84-48ba-b86f-682f721d91fb","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"be21dffe-53f8-4904-aecf-7143127781de","outputs":{0:"961fccd9-de84-48ba-b86f-682f721d91fb"},"params":{},"type":"start","x":100,"y":100}]|8|
|118|94d6f20e-45f1-405b-be25-3b060c4d848b|CASCAIS INTRUSAO PORTAO VEICULO SUBSOLO|CASCAIS INTRUSAO PORTAO VEICULO SUBSOLO|2025-07-11 15:05:11.783|[{"id":"c7221126-57d9-4aca-90f1-1ab0bfb1ddad","outputs":{},"params":{},"type":"stop","x":830,"y":260},{"id":"22dcd79d-1063-4c1f-96e1-7eb5ef64e173","outputs":{0:"1765908864684"},"params":{},"type":"start","x":100,"y":100},{"id":"1765908864684","outputs":{0:"1765908878635",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1765908864685,"url":"http://8aff099164b2.sn.mynetname.net:7704/api/relay?action=on&duration=15"},"type":"api","x":326,"y":257},{"id":"1765908878635","outputs":{0:"c7221126-57d9-4aca-90f1-1ab0bfb1ddad",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1765908878636,"url":"http://8aff099164b2.sn.mynetname.net:7704/api/play?action=start&file=userfile2&mode=once&volume=70"},"type":"api","x":567,"y":78}]|8|
|119|93e43039-2436-4a7c-8354-223bd01287b9|CASCAIS INTRUSAO PORTAO VEICULO TERREO|CASCAIS INTRUSAO PORTAO VEICULO TERREO|2025-07-11 15:05:25.476|[{"id":"2dae4d6f-dde9-499b-89de-b1845c45f7cd","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"18600d0e-5bd9-4552-ac49-86f1bdc6a76a","outputs":{0:"2dae4d6f-dde9-499b-89de-b1845c45f7cd"},"params":{},"type":"start","x":100,"y":100}]|8|
|120|e19ea23e-715a-46f4-b661-c050d2c6845c|CINTIA INTRUSAO PORTAO VEICULO SUBSOLO CAM 17|CINTIA INTRUSAO PORTAO VEICULO SUBSOLO CAM 17|2025-07-11 15:05:34.873|[{"id":"4d425db5-82dd-4611-a063-79b328a90aba","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"b4f35503-e033-43cc-b43e-abf8e988f124","outputs":{0:"4d425db5-82dd-4611-a063-79b328a90aba"},"params":{},"type":"start","x":100,"y":100}]|8|
|121|15b2a49a-d45b-4cb4-b3e8-6d5cfbf9a4e7|CINTIA INTRUSAO PORTAO VEICULO TERREO CAM 18|CINTIA INTRUSAO PORTAO VEICULO TERREO CAM 18|2025-07-11 15:05:44.23|[{"id":"3afa0678-1ff1-4414-a486-898667d876cb","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"5634095b-472e-42cd-9cdb-bc2e7cbb3eac","outputs":{0:"3afa0678-1ff1-4414-a486-898667d876cb"},"params":{},"type":"start","x":100,"y":100}]|8|
|122|aa2f6f10-e666-4a60-971e-4e21f0fde3c1|DIVA INTRUSAO PORTAO VEICULO SUBSOLO|DIVA INTRUSAO PORTAO VEICULO SUBSOLO|2025-07-11 15:06:46.202|[{"id":"1d3c8546-c63c-402e-8f81-e9c5359bb17a","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"21e5f984-0b2b-4d14-b1c6-6b830e62edb9","outputs":{0:"1d3c8546-c63c-402e-8f81-e9c5359bb17a"},"params":{},"type":"start","x":100,"y":100}]|8|
|123|f6d24ea0-5d08-4752-be29-8881c3adda0a|DIVA INTRUSAO PORTAO VEICULO TERREO|DIVA INTRUSAO PORTAO VEICULO TERREO|2025-07-11 15:07:05.522|[{"id":"53876a36-2036-4c88-82e1-3a1ffa0a5e51","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"767c307e-4124-4f53-a696-e5a5c936bc4f","outputs":{0:"53876a36-2036-4c88-82e1-3a1ffa0a5e51"},"params":{},"type":"start","x":100,"y":100}]|8|
|124|a2d1874c-fca1-4c68-9c48-99ff0e8d2467|ESPANHA INTRUSAO PORTAO VEICULOS|ESPANHA INTRUSAO PORTAO VEICULOS|2025-07-11 15:07:15.565|[{"id":"ebaa360c-79a8-4df2-9491-c4eb7792e516","outputs":{},"params":{},"type":"stop","x":705,"y":239},{"id":"3c4dc68a-aa72-496c-8597-07082f7f0a01","outputs":{0:"1754399036253"},"params":{},"type":"start","x":100,"y":100},{"id":"1754399036253","outputs":{0:"1754399042005",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754399036254,"url":"https://api.localhost.com/v1/currency"},"type":"api","x":290,"y":250},{"id":"1754399042005","outputs":{0:"ebaa360c-79a8-4df2-9491-c4eb7792e516",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754399042006,"url":"https://api.localhost.com/v1/currency"},"type":"api","x":506,"y":88}]|8|
|125|c8942586-80b8-455e-a549-1074cfb92996|FINERAX TORRE 1 CAM DIREITA INTRUSAO|FINERAX TORRE 1 CAM DIREITA INTRUSAO|2025-07-11 15:07:24.782|[{"id":"0fa88745-7257-4f00-878f-743c8fcab955","outputs":{},"params":{},"type":"stop","x":807,"y":263},{"id":"dbf9fde9-7ccf-4a11-a1ee-3683b9aa423b","outputs":{0:"1751857763465"},"params":{},"type":"start","x":100,"y":100},{"id":"1751857763465","outputs":{0:"1751857771575",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1751857763467,"url":"http://cc210d8fd586.sn.mynetname.net:8255/api/relay?action=on&duration=15"},"type":"api","x":357,"y":261},{"id":"1751857771575","outputs":{0:"0fa88745-7257-4f00-878f-743c8fcab955",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1751857771576,"url":"http://cc210d8fd586.sn.mynetname.net:8255/api/play?action=start&file=userfile2&mode=once&volume=60"},"type":"api","x":584,"y":98}]|8|
|126|7093d90d-be4e-4ce1-b002-f641d7bfe044|FINERAX TORRE 1 CAM DIREITA LEITURA DE PLACA|FINERAX TORRE 1 CAM DIREITA LEITURA DE PLACA|2025-07-11 15:07:34.866|[{"id":"46964fbc-ba0f-452b-9975-ae803a1148ff","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"fecb0dc8-f3f1-4747-b2d4-1f8400353483","outputs":{0:"46964fbc-ba0f-452b-9975-ae803a1148ff"},"params":{},"type":"start","x":100,"y":100}]|8|
